"version","version2","id","severity","msg","verbose","cwe","inconclusive","file","line","column","info","Hyperlink to Finding","Hyperlink to MITRE CWE"
"2","2.19.0","unreadVariable","style","Variable &#039;state&#039; is assigned a value that is never used.","Variable &#039;state&#039; is assigned a value that is never used.","563","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\termios.c","517","31","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\termios.c#L517"", ""\Modules\termios.c#L517"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/563.html"", ""CWE: 563"")"
"2","2.19.0","unreadVariable","style","Variable &#039;state&#039; is assigned a value that is never used.","Variable &#039;state&#039; is assigned a value that is never used.","563","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\termios.c","517","25","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\termios.c#L517"", ""\Modules\termios.c#L517"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/563.html"", ""CWE: 563"")"
"2","2.19.0","toomanyconfigs","information","Too many #ifdef configurations - cppcheck only checks 12 of 204 configurations. Use --force to check all configurations.","Too many #ifdef configurations - cppcheck only checks 12 of 204 configurations. Use --force to check all configurations.","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\termios.c","0","","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\termios.c#L0"", ""\Modules\termios.c#L0"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","missingInclude","information","Include file: &quot;Python.h&quot; not found.","Include file: &quot;Python.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\timemodule.c","3","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\timemodule.c#L3"", ""\Modules\timemodule.c#L3"")",""
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_fileutils.h&quot; not found.","Include file: &quot;pycore_fileutils.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\timemodule.c","4","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\timemodule.c#L4"", ""\Modules\timemodule.c#L4"")",""
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_moduleobject.h&quot; not found.","Include file: &quot;pycore_moduleobject.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\timemodule.c","5","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\timemodule.c#L5"", ""\Modules\timemodule.c#L5"")",""
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_namespace.h&quot; not found.","Include file: &quot;pycore_namespace.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\timemodule.c","6","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\timemodule.c#L6"", ""\Modules\timemodule.c#L6"")",""
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_runtime.h&quot; not found.","Include file: &quot;pycore_runtime.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\timemodule.c","7","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\timemodule.c#L7"", ""\Modules\timemodule.c#L7"")",""
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_time.h&quot; not found.","Include file: &quot;pycore_time.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\timemodule.c","8","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\timemodule.c#L8"", ""\Modules\timemodule.c#L8"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;time.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;time.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\timemodule.c","10","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\timemodule.c#L10"", ""\Modules\timemodule.c#L10"")",""
"2","2.19.0","normalCheckLevelMaxBranches","information","Limiting analysis of branches. Use --check-level=exhaustive to analyze all branches.","Limiting analysis of branches. Use --check-level=exhaustive to analyze all branches.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\timemodule.c","0","","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\timemodule.c#L0"", ""\Modules\timemodule.c#L0"")",""
"2","2.19.0","missingReturn","error","Found an exit path from function with non-void return type that has missing return statement","Found an exit path from function with non-void return type that has missing return statement","758","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\timemodule.c","410","5","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\timemodule.c#L410"", ""\Modules\timemodule.c#L410"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/758.html"", ""CWE: 758"")"
"2","2.19.0","constParameterPointer","style","Parameter &#039;p&#039; can be declared as pointer to const","Parameter &#039;p&#039; can be declared as pointer to const","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\timemodule.c","549","19","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\timemodule.c#L549"", ""\Modules\timemodule.c#L549"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","constParameterPointer","style","Parameter &#039;p&#039; can be declared as pointer to const","Parameter &#039;p&#039; can be declared as pointer to const","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\timemodule.c","1759","40","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\timemodule.c#L1759"", ""\Modules\timemodule.c#L1759"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","unreadVariable","style","Variable &#039;err&#039; is assigned a value that is never used.","Variable &#039;err&#039; is assigned a value that is never used.","563","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\timemodule.c","2229","13","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\timemodule.c#L2229"", ""\Modules\timemodule.c#L2229"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/563.html"", ""CWE: 563"")"
"2","2.19.0","unusedVariable","style","Unused variable: ret","Unused variable: ret","563","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\timemodule.c","2254","13","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\timemodule.c#L2254"", ""\Modules\timemodule.c#L2254"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/563.html"", ""CWE: 563"")"
"2","2.19.0","missingReturn","error","Found an exit path from function with non-void return type that has missing return statement","Found an exit path from function with non-void return type that has missing return statement","758","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\timemodule.c","291","5","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\timemodule.c#L291"", ""\Modules\timemodule.c#L291"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/758.html"", ""CWE: 758"")"
"2","2.19.0","missingReturn","error","Found an exit path from function with non-void return type that has missing return statement","Found an exit path from function with non-void return type that has missing return statement","758","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\timemodule.c","324","5","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\timemodule.c#L324"", ""\Modules\timemodule.c#L324"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/758.html"", ""CWE: 758"")"
"2","2.19.0","toomanyconfigs","information","Too many #ifdef configurations - cppcheck only checks 12 of 66 configurations. Use --force to check all configurations.","Too many #ifdef configurations - cppcheck only checks 12 of 66 configurations. Use --force to check all configurations.","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\timemodule.c","0","","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\timemodule.c#L0"", ""\Modules\timemodule.c#L0"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;string.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;string.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\tkappinit.c","15","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\tkappinit.c#L15"", ""\Modules\tkappinit.c#L15"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;tcl.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;tcl.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\tkappinit.c","16","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\tkappinit.c#L16"", ""\Modules\tkappinit.c#L16"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;tk.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;tk.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\tkappinit.c","17","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\tkappinit.c#L17"", ""\Modules\tkappinit.c#L17"")",""
"2","2.19.0","missingInclude","information","Include file: &quot;Python.h&quot; not found.","Include file: &quot;Python.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\unicodedata.c","19","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\unicodedata.c#L19"", ""\Modules\unicodedata.c#L19"")",""
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_object.h&quot; not found.","Include file: &quot;pycore_object.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\unicodedata.c","20","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\unicodedata.c#L20"", ""\Modules\unicodedata.c#L20"")",""
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_ucnhash.h&quot; not found.","Include file: &quot;pycore_ucnhash.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\unicodedata.c","21","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\unicodedata.c#L21"", ""\Modules\unicodedata.c#L21"")",""
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_unicodectype.h&quot; not found.","Include file: &quot;pycore_unicodectype.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\unicodedata.c","22","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\unicodedata.c#L22"", ""\Modules\unicodedata.c#L22"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;stdbool.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;stdbool.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\unicodedata.c","24","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\unicodedata.c#L24"", ""\Modules\unicodedata.c#L24"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;stddef.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;stddef.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\unicodedata.c","25","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\unicodedata.c#L25"", ""\Modules\unicodedata.c#L25"")",""
"2","2.19.0","normalCheckLevelMaxBranches","information","Limiting analysis of branches. Use --check-level=exhaustive to analyze all branches.","Limiting analysis of branches. Use --check-level=exhaustive to analyze all branches.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\unicodedata.c","0","","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\unicodedata.c#L0"", ""\Modules\unicodedata.c#L0"")",""
"2","2.19.0","arrayIndexOutOfBounds","error","Array &#039;decomp_prefix[18]&#039; accessed at index 216, which is out of bounds.","Array &#039;decomp_prefix[18]&#039; accessed at index 216, which is out of bounds.","788","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\unicodedata.c","485","29","Array index out of bounds","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\unicodedata.c#L485"", ""\Modules\unicodedata.c#L485"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/788.html"", ""CWE: 788"")"
